"100;0"
"200;0"
"300;0"
"400;0"
"500;4"
"600;0"
"700;0"
"800;0"
"900;0"
"1000;0"
"1100;0"
"1200;0"
"1300;0"
"1400;0"
"1500;1"
"1600;1"
"1700;1"
"1800;1"
"1900;1"
"2000;1"
"2100;1"
"2200;1"
"2300;1"
"2400;1"
"2500;1"
"2600;1"
"2700;2"
"2800;2"
"2900;2"
"3000;1"
"3100;1"
"3200;1"
"3300;2"
"3400;2"
"3500;2"
"3600;2"
"3700;2"
"3800;2"
"3900;1"
"4000;2"
"4100;2"
"4200;3"
"4300;2"
"4400;3"
"4500;3"
"4600;3"
"4700;3"
"4800;2"
"4900;3"
"5000;3"
